match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_ace_sum,p2_ace_sum,p1_winner_sum,p2_winner_sum,p1_double_fault_sum,p2_double_fault_sum,p1_unf_err_sum,p2_unf_err_sum,p1_break_pt_won_sum,p2_break_pt_won_sum,p1_break_pt_missed_sum,p2_break_pt_missed_sum,serve_width_score,serve_depth_score,return_depth_score,p1_skill_factors,p2_skill_factors,p1_Physical_Factor,p2_Physical_Factor,p1_Psychological_Factor,p2_Psychological_Factor
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,2:10:18,4,7,186,2,1,4,2,30,15,1,2,1,103,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.01,9.073,3,89,0,0,2,1,0,0,1,2,1,0,0,0,0.4,0.4,0.45,0.1684753,-0.1684753,8.820039531,7.560534469,0.397972,-0.397972
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,2:10:52,4,7,187,2,1,4,2,40,15,1,1,1,104,83,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527,0.697,1,127,1,0,2,1,0,0,1,2,1,0,0,0,0.5,0.4,0,0.3246475,-0.3246475,11.60301922,11.43226278,0.460176,-0.460176
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,2:12:34,4,8,188,2,1,5,2,0,0,2,1,1,105,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.366,5.095,2,123,1,0,2,0,0,0,1,3,1,0,0,0,0.5,0.4,0.45,-0.2020756,0.2020756,10.36064774,12.05577026,0.864855,-0.864855
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,2:12:49,4,8,189,2,1,5,2,15,0,2,2,1,106,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.522,16.695,6,102,1,0,2,0,0,0,1,4,1,0,0,0,0.4,0.4,0.45,-0.1684753,0.1684753,9.093390057,9.944741943,1.05458,-1.05458
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,2:13:23,4,8,190,2,1,5,2,30,0,2,1,2,106,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.481,1.503,1,119,1,0,2,0,0,0,1,3,0,0,0,0,0.9,0.4,0,-0.4590487,0.4590487,10.41632047,11.17443353,0.860258,-0.860258
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,2:13:44,4,8,191,2,1,5,2,30,15,2,1,2,106,85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0.695,1,116,1,1,2,1,0,0,1,3,0,0,0,0,0.5,0.4,0,-0.3246475,0.3246475,10.56211789,10.48693811,0.607862,-0.607862
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,2:13:55,4,8,192,2,1,5,2,30,30,2,2,1,107,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.326,5.101,2,94,1,1,2,1,0,0,1,3,0,0,0,0,0.75,0.4,0.45,-0.28607635,0.28607635,8.180668363,8.999335637,0.607862,-0.607862
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,2:14:23,4,8,193,2,1,5,2,40,30,2,1,1,108,85,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9.651,11.78,2,121,1,1,2,1,0,0,0,4,1,0,0,0,0.4,0.8,0.45,-0.3251213,0.3251213,12.15893287,9.896353129,0.991443,-0.991443
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:00:00,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.008,5.212,1,109,0,1,0,1,0,0,0,0,0,0,0,0,0.9,0.8,0,-0.6156947,0.6156947,8.827474812,10.95761919,-0.252396,0.252396
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:00:31,1,1,2,0,0,0,0,0,15,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.804,13.208,4,105,0,1,1,1,0,0,0,0,0,0,0,0,0.4,0.4,0.85,-0.0595225,0.0595225,9.28667226,10.08635774,-0.043327,0.043327
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:01:15,1,1,3,0,0,0,0,15,15,2,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918,0.587,1,125,0,1,1,2,0,0,0,0,0,0,0,0,0.5,0.4,0,-0.3246475,0.3246475,11.2103777,11.4637723,-0.258281,0.258281
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:01:38,1,1,4,0,0,0,0,15,30,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.413,32.779,6,87,0,1,1,2,0,0,0,0,0,0,0,0,0.65,0.4,0.45,-0.25247605,0.25247605,8.147097376,8.182544624,-0.258281,0.258281
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:02:39,1,1,5,0,0,0,0,30,30,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.832,2.376,1,112,0,1,1,2,0,0,0,0,0,0,0,0,0.9,0.4,0.45,-0.3364768,0.3364768,9.601889504,10.7249025,-0.258281,0.258281
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:03:03,1,1,6,0,0,0,0,30,40,2,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.453,73.784,19,88,0,1,1,2,0,0,0,0,0,0,0,0,0.9,0.4,0.85,-0.227524,0.227524,10.5664587,7.287949299,-0.258281,0.258281
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:05:15,1,2,7,0,0,0,1,0,0,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.651,8.25,1,109,0,1,1,2,0,0,0,0,0,0,0,0,0.9,0.8,0.85,0.38417,-0.38417,11.98657606,7.798517939,-0.258281,0.258281
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:05:35,1,2,8,0,0,0,1,15,0,1,2,2,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.279,53.489,12,85,0,1,1,2,0,0,1,0,0,0,0,0,0.9,0.4,0.85,0.227524,-0.227524,15.75285547,0.836054528,-0.44754,0.44754
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:06:30,1,2,9,0,0,0,1,15,15,1,1,2,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.953,28.995,10,126,0,0,1,2,0,0,1,0,0,0,0,0,0.4,0.4,0.45,0.1684753,-0.1684753,11.24343255,12.54188345,-0.410098,0.410098
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:07:13,1,2,10,0,0,0,1,15,30,1,2,1,4,6,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,41.102,37.596,11,92,0,0,1,2,0,0,1,0,0,0,0,0,0.75,0.4,0.45,0.28607635,-0.28607635,8.170913914,9.578558086,-0.410098,0.410098
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:08:10,1,2,11,0,0,0,1,30,30,1,1,1,5,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0.848,1,125,1,0,2,1,0,0,1,0,0,0,0,0,0.5,0.4,0,0.3246475,-0.3246475,11.28646971,11.38768029,0.076129,-0.076129
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:08:34,1,2,12,0,0,0,1,40,30,1,1,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.677,7.35,1,131,1,0,2,1,0,0,1,0,0,0,0,0,0.9,0.4,0.85,0.227524,-0.227524,12.72897495,11.02857105,0.076129,-0.076129
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:09:11,1,3,13,0,0,1,1,0,0,2,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.366,18.752,5,89,1,0,2,1,0,0,1,0,0,0,0,0,0.4,0.4,0.45,-0.1684753,0.1684753,5.06718603,11.52018797,0.076129,-0.076129
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:09:54,1,3,14,0,0,1,1,0,15,2,2,1,7,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.225,6.206,0,,1,0,2,1,0,1,1,1,0,0,0,0,0.4,0.8,0.45,-0.3251213,0.3251213,,,0.279549,-0.279549
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:11:09,1,3,15,0,0,1,1,15,15,2,2,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.338,0.838,1,105,1,0,2,1,0,1,1,1,0,0,0,0,0.75,0.4,0,-0.40864825,0.40864825,9.339038744,9.723791256,0.279549,-0.279549
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:11:50,1,3,16,0,0,1,1,15,30,2,1,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.372,3.732,1,124,1,0,2,1,0,1,0,1,0,0,0,0,0.9,0.8,0.85,-0.38417,0.38417,10.63579746,11.85778654,0.468808,-0.468808
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:12:12,1,3,17,0,0,1,1,15,40,2,1,2,7,10,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,53.415,47.626,13,124,1,0,2,1,0,1,0,1,0,0,0,0,0.5,0.8,0.45,-0.3587216,0.3587216,10.41115062,13.32323338,0.468808,-0.468808
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:14:12,1,4,18,0,0,1,2,0,0,1,2,1,8,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.34,25.659,7,99,1,0,2,1,0,1,0,1,0,0,0,0,0.4,0.4,0.85,0.0595225,-0.0595225,12.04957438,6.550259617,0.468808,-0.468808
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:14:50,1,4,19,0,0,1,2,15,0,1,1,1,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.859,8.93,3,126,0,0,2,1,0,1,0,1,0,0,0,0,0.4,0.4,0.45,0.1684753,-0.1684753,13.41746991,9.644046091,0.406604,-0.406604
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:15:12,1,4,20,0,0,1,2,30,0,1,1,1,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.568,14.044,3,127,0,0,2,1,0,1,0,2,0,0,0,0,0.5,0.4,0.85,0.0931228,-0.0931228,13.36255224,9.879529764,0.596329,-0.596329
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:15:33,1,4,21,0,0,1,2,40,0,1,2,2,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.705,35.602,12,98,0,0,2,1,0,1,0,2,0,0,0,0,0.65,0.4,0.85,0.14352325,-0.14352325,8.054872059,10.88139594,0.596329,-0.596329
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:16:37,1,4,22,0,0,1,2,40,15,1,2,1,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.313,9.241,1,92,0,0,2,1,0,0,0,1,0,0,0,0,0.4,0.8,0.45,0.3251213,-0.3251213,7.67784505,9.03762695,0.392909,-0.392909
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:17:32,1,5,23,0,0,2,2,0,0,2,2,1,12,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.273,10.95,4,85,0,0,3,1,0,0,0,1,0,0,0,0,0.5,0.4,0.45,-0.2020756,0.2020756,7.130593103,8.631116897,0.601978,-0.601978
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:18:12,1,5,24,0,0,2,2,15,0,2,1,2,12,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.043,5.919,3,118,0,0,3,2,0,0,0,1,0,0,0,0,0.5,0.8,0,-0.4812935,0.4812935,9.620421586,11.99656641,0.387024,-0.387024
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:18:39,1,5,25,0,0,2,2,15,15,2,1,2,12,13,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.488,15.014,5,112,0,0,3,2,0,0,0,1,0,0,0,0,0.9,0.8,0.45,-0.4931228,0.4931228,5.869792046,14.87059995,0.387024,-0.387024
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:19:13,1,5,26,0,0,2,2,15,30,2,2,2,12,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.447,4.503,1,87,0,0,2,2,0,0,1,1,0,0,0,0,0.65,0.4,0.45,-0.25247605,0.25247605,8.021357998,7.791284002,-0.011304,0.011304
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:19:52,1,5,27,0,0,2,2,15,40,2,1,2,12,15,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.846,8.286,3,125,0,0,1,2,0,0,2,1,0,0,0,0,0.5,0.8,0.45,-0.3587216,0.3587216,10.11792883,12.76302117,-0.409632,0.409632
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:21:33,1,6,28,0,0,2,3,0,0,1,1,2,12,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.645,15.381,2,103,0,0,1,2,0,0,3,0,0,0,0,0,0.9,0.8,0.45,0.4931228,-0.4931228,13.37434528,5.430752718,-0.788616,0.788616
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:22:02,1,6,29,0,0,2,3,0,15,1,1,2,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.99,67.63,16,122,0,0,1,2,0,0,3,0,0,0,0,0,0.5,0.4,0.45,0.2020756,-0.2020756,17.6736319,6.0098201,-0.788616,0.788616
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:22:48,1,6,30,0,0,2,3,0,30,1,1,1,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.483,8.259,1,108,0,0,1,2,0,0,3,0,0,0,0,0,0.9,0.8,0.45,0.4931228,-0.4931228,11.13293261,8.471595394,-0.788616,0.788616
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:23:10,1,6,31,0,0,2,3,15,30,1,1,2,13,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.258,16.698,6,114,0,0,0,3,0,0,3,0,0,0,0,0,0.65,0.4,0.45,0.25247605,-0.25247605,9.032160084,12.17276392,-1.212639,1.212639
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:23:48,1,6,32,0,0,2,3,15,40,1,1,1,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.269,6.736,1,109,0,0,0,2,0,0,3,0,0,0,0,1,0.9,0.8,0.85,0.38417,-0.38417,11.06281958,8.722274419,-0.969068,0.969068
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:24:13,1,6,33,0,0,2,3,30,40,1,1,1,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.076,7.404,1,114,0,0,0,1,0,0,3,0,0,0,0,2,0.5,0.4,0.85,0.0931228,-0.0931228,11.05076274,9.637161256,-0.725497,0.725497
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:24:38,1,6,34,0,0,2,3,40,40,1,2,2,15,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.871,6.666,2,93,0,0,0,1,0,0,3,0,0,0,0,2,0.5,0.4,0.85,0.0931228,-0.0931228,8.549430113,8.450007887,-0.725497,0.725497
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:25:14,1,6,35,0,0,2,3,40,AD,1,1,1,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14.715,15.465,3,122,0,0,0,1,0,0,2,0,0,0,0,3,0.5,0.4,0.45,0.2020756,-0.2020756,11.79828242,10.54096958,-0.507621,0.507621
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:25:37,1,6,36,0,0,2,3,40,40,1,1,1,17,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25.97,30.577,3,129,0,0,0,1,0,0,1,0,0,0,0,3,0.5,0.4,0.45,0.2020756,-0.2020756,14.3530733,9.250140701,-0.318362,0.318362
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:26:07,1,6,37,0,0,2,3,AD,40,1,2,2,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,128.353,20,92,0,0,0,1,0,0,1,0,0,0,0,3,0.4,0.4,0.45,0.1684753,-0.1684753,33.50937916,-14.82930716,-0.318362,0.318362
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:27:44,1,6,38,0,0,2,3,40,40,1,1,1,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.952,8.317,1,128,0,0,0,1,0,0,1,0,0,0,0,3,0.5,0.4,0.85,0.0931228,-0.0931228,11.92995138,11.28589662,-0.318362,0.318362
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:28:07,1,6,39,0,0,2,3,AD,40,1,2,1,19,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.281,10.547,3,96,0,0,1,0,0,0,1,0,0,0,0,3,0.75,0.4,0.45,0.28607635,-0.28607635,9.98586206,7.65867394,0.105661,-0.105661
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:29:00,1,7,40,0,0,3,3,0,0,2,2,2,19,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.42,10.846,3,101,0,0,1,1,0,0,1,0,0,0,0,2,0.9,0.4,0.85,-0.227524,0.227524,8.416177362,10.13118864,-0.13791,0.13791
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:29:50,1,7,41,0,0,3,3,0,15,2,2,2,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.212,11.362,3,102,0,0,1,1,0,0,1,0,0,0,0,1,0.4,0.4,0.45,-0.1684753,0.1684753,9.239033206,9.488898794,-0.166527,0.166527
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:30:31,1,7,42,0,0,3,3,0,30,2,1,2,19,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.297,6.083,3,124,0,0,1,2,0,0,0,0,0,0,0,1,0.5,0.4,0.45,-0.2020756,0.2020756,10.54659851,12.15378549,-0.192222,0.192222
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:30:58,1,7,43,0,0,3,3,0,40,2,1,2,19,24,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.663,8.328,3,121,0,0,1,3,0,0,0,0,0,0,0,0,0.9,0.8,0,-0.6156947,0.6156947,10.6895678,11.4691182,-0.435793,0.435793
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:32:51,1,8,44,0,0,3,4,0,0,1,1,1,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.847,4.503,1,112,0,0,1,3,0,0,0,0,0,0,0,0,0.9,0.8,0.45,0.4931228,-0.4931228,10.9485754,9.378216602,-0.435793,0.435793
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:33:23,1,8,45,0,0,3,4,15,0,1,2,1,21,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.88,3.553,1,94,0,0,1,3,0,0,0,1,0,0,0,0,0.75,0.4,0.85,0.17712355,-0.17712355,8.473602561,8.603001439,-0.246068,0.246068
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:33:52,1,8,46,0,0,3,4,30,0,1,1,1,22,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.535,10.888,3,131,0,0,2,3,0,0,0,1,0,0,0,0,0.5,0.4,0.45,0.2020756,-0.2020756,14.02681931,9.937526689,-0.036999,0.036999
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:34:23,1,8,47,0,0,3,4,40,0,1,2,2,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.284,4.878,2,103,0,0,1,3,0,0,0,1,0,0,0,0,0.4,0.4,0.45,0.1684753,-0.1684753,9.75054813,9.05454987,-0.246068,0.246068
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:34:51,1,8,48,0,0,3,4,40,15,1,1,1,23,25,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.369,9.744,3,131,0,0,2,2,0,0,0,1,0,0,0,0,0.4,0.8,0.45,0.3251213,-0.3251213,12.7562501,11.2080959,0.177955,-0.177955
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:35:32,1,9,49,0,0,4,4,0,0,2,2,1,24,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.719,8.378,2,85,0,0,2,2,0,0,0,2,0,0,0,0,0.4,0.4,0.45,-0.1684753,0.1684753,6.967344665,8.587565335,0.36768,-0.36768
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:36:13,1,9,50,0,0,4,4,15,0,2,1,2,24,26,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.632,9.416,3,122,0,0,2,2,0,0,0,2,0,0,0,0,0.75,0.4,0.45,-0.28607635,0.28607635,11.27065938,11.06859262,0.36768,-0.36768
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:36:41,1,9,51,0,0,4,4,15,15,2,1,1,25,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.345,9.08,2,123,0,0,2,1,0,0,0,3,0,0,0,0,0.5,0.4,0.45,-0.2020756,0.2020756,9.606529705,12.8098883,0.772359,-0.772359
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:37:13,1,9,52,0,0,4,4,30,15,2,2,2,25,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.512,5.513,1,109,0,0,2,2,0,0,0,3,0,0,0,0,0.5,0.8,0.45,-0.3587216,0.3587216,7.910894233,11.87419977,0.557405,-0.557405
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:38:04,1,9,53,0,0,4,4,30,30,2,2,2,25,28,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27.897,22.479,7,99,0,0,2,3,0,0,0,2,0,0,0,0,0.75,0.4,0.45,-0.28607635,0.28607635,7.4878252,11.1120088,0.152726,-0.152726
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:39:03,1,9,54,0,0,4,4,30,40,2,1,1,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.514,25.029,8,119,0,0,1,3,0,0,0,2,0,0,0,0,0.5,0.4,0.45,-0.2020756,0.2020756,7.693628887,14.62092511,-0.056343,0.056343
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:39:46,1,9,55,0,0,4,4,40,40,2,2,1,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.843,9.766,2,84,0,0,1,3,0,0,0,2,0,0,0,0,0.4,0.4,0.45,-0.1684753,0.1684753,8.272381305,7.101962695,-0.056343,0.056343
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:40:40,1,9,56,0,0,4,4,AD,40,2,1,1,28,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22.157,15.516,6,122,0,0,1,3,0,0,0,2,1,0,0,0,0.5,0.8,0.45,-0.3587216,0.3587216,8.858780609,13.79067139,-0.051746,0.051746
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:42:23,1,10,57,0,0,5,4,0,0,1,1,1,29,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,1.15,1,109,0,0,2,3,0,0,0,1,1,0,0,0,0.9,0.4,0,0.4590487,-0.4590487,10.10902048,9.676073521,-0.032402,0.032402
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:42:40,1,10,58,0,0,5,4,15,0,1,1,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.816,21.802,4,126,0,0,2,2,0,0,0,1,1,0,0,0,0.5,0.8,0.85,0.2497688,-0.2497688,15.37071533,7.79420067,0.182552,-0.182552
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:43:05,1,10,59,0,0,5,4,15,15,1,1,1,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.049,6.077,1,131,0,0,2,2,0,0,0,0,1,0,0,0,0.4,0.8,0.45,0.3251213,-0.3251213,12.01409452,11.74345148,-0.007173,0.007173
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:43:26,1,10,60,0,0,5,4,30,15,1,2,2,30,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31.792,36.39,10,96,0,0,2,1,0,0,1,0,1,0,0,0,0.75,0.4,0.85,0.17712355,-0.17712355,11.85008954,6.518246458,0.018522,-0.018522
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:44:20,1,10,61,0,0,5,4,30,30,1,1,1,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.457,52.278,3,108,0,0,2,0,0,0,1,0,1,0,0,0,0.75,0.4,0.45,0.28607635,-0.28607635,28.06632078,-8.254992783,0.233476,-0.233476
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:44:45,1,10,62,0,0,5,4,40,30,1,2,1,32,30,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.878,2.895,1,83,0,0,2,0,0,0,1,1,1,0,0,0,0.75,0.4,0.45,0.28607635,-0.28607635,7.611187773,7.479190227,0.423201,-0.423201
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:47:10,2,1,63,1,0,0,0,0,0,2,2,2,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.204,18.663,5,86,0,0,2,0,0,0,1,1,1,0,0,0,0.4,0.4,0.45,-0.1684753,0.1684753,7.338136195,8.707539805,0.423201,-0.423201
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:47:58,2,1,64,1,0,0,0,0,15,2,2,2,32,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.483,6.439,3,86,0,0,1,1,0,0,1,1,0,0,0,0,0.75,0.4,0.85,-0.17712355,0.17712355,7.194287466,8.644588534,-0.005419,0.005419
