match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,serve_width_score,serve_depth_score,return_depth_score,p1_ace_sum,p2_ace_sum,p1_winner_sum,p2_winner_sum,p1_double_fault_sum,p2_double_fault_sum,p1_unf_err_sum,p2_unf_err_sum,p1_break_pt_won_sum,p2_break_pt_won_sum,p1_break_pt_missed_sum,p2_break_pt_missed_sum,p1_Psychological_Factor,p2_Psychological_Factor,p1_Physical_Factor,p2_Physical_Factor,p1_skill_factors,p2_skill_factors,p1_server_factors,p2_server_factors,p1_momentum,p2_momentum,p1_momentum_predict_lightGBM,p2_momentum_predict_lightGBM,p1_p2_momentum_predict_lightGBM_cha
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:42:31,3,5,164,1,1,3,1,0,15,1,2,2,87,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.588,9.291,2,82,B,NCTL,ND,0.65,0.4,0.45,0,0,0,2,0,1,2,1,0,0,0,0,0.107349126,0.887342633,0.722120352,0.518349438,0.710268119,0.275832983,0.375645387,0.55296531,0.456393319,0.482668513,0.472207971,0.473867075,-0.001659104
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:43:02,3,5,165,1,1,3,1,0,30,1,1,1,88,77,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0.734,1,102,C,CTL,,0.5,0.8,0,1,0,1,1,0,1,2,1,0,0,0,0,0.326262807,0.665291803,0.858125345,0.654573271,0.839324876,0.158051705,0.986716326,0.080939809,0.727609204,0.309528724,0.654100094,0.479506317,0.174593777
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:43:31,3,5,166,1,1,3,1,15,30,1,1,2,88,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.719,16.807,6,110,C,CTL,ND,0.5,0.8,0.45,1,0,1,1,0,1,3,1,0,0,0,0,0.248320516,0.746509016,0.918769175,0.743215423,0.731175864,0.258441672,0.929551312,0.023762319,0.594231199,0.438849147,0.561324724,0.50755976,0.053764964
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:43:56,3,5,167,1,1,3,1,15,40,1,2,1,89,78,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.129,7.682,3,80,BC,NCTL,ND,0.4,0.4,0.45,1,0,2,0,0,1,3,1,0,0,0,1,0.463601786,0.528205598,0.69304506,0.523838214,0.61657521,0.371758812,0.376116237,0.553436263,0.506188793,0.458916699,0.550971298,0.451724776,0.099246522
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:44:27,3,5,168,1,1,3,1,30,40,1,2,1,90,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20.435,29.489,5,79,BC,NCTL,D,0.4,0.4,0.85,1,0,2,0,0,0,3,0,0,0,0,2,0.423948185,0.574187096,0.750006127,0.479383206,0.530657724,0.471258488,0.446986983,0.624322476,0.564282262,0.518659801,0.575666628,0.511735371,0.063931257
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:45:07,3,5,169,1,1,3,1,40,40,1,2,1,91,78,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11,12.616,3,75,BW,NCTL,ND,0.75,0.4,0.45,1,0,3,0,0,0,2,0,0,0,0,2,0.602015816,0.395560173,0.67593117,0.474244785,0.75014904,0.239877981,0.444899757,0.622234795,0.618526754,0.352287198,0.61785141,0.438204156,0.179647254
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:45:59,3,5,170,1,1,3,1,AD,40,1,1,1,92,78,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,1.47,1,108,C,CTL,,0.5,0.8,0,2,0,4,0,0,0,2,0,0,0,0,2,0.742510212,0.254507122,0.909337328,0.68916069,0.847453466,0.166219432,0.999964828,0.094191202,0.891750944,0.201985219,0.715806401,0.348613321,0.36719308
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:47:40,3,6,171,1,1,4,1,0,0,2,1,1,93,78,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.61,7.179,2,119,C,NCTL,ND,0.5,0.4,0.45,2,0,4,0,0,0,2,1,0,0,0,2,0.817984718,0.182133392,0.966813403,0.789421114,0.335326573,0.660171366,0,0.990638006,0.497085959,0.606132999,0.518091793,0.543940369,-0.025848576
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:48:04,3,6,172,1,1,4,1,15,0,2,2,1,94,78,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.166,17.338,6,91,BW,NCTL,ND,0.75,0.4,0.45,2,0,5,0,0,0,1,1,0,0,0,2,1,0,0.679935974,0.695978908,0.246870899,0.761359647,0.54531482,0.452842035,0.559385603,0.404563515,0.54350798,0.547813108,-0.004305128
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:48:44,3,6,173,1,1,4,1,30,0,2,2,2,94,79,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.296,16.023,5,100,BC,NCTL,ND,0.4,0.4,0.45,1,0,4,1,0,0,1,1,0,0,0,2,0.773265469,0.222039051,0.815521879,0.692845414,0.369730716,0.618713218,0.548976594,0.456504608,0.667521937,0.542775839,0.606869597,0.568818148,0.038051449
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:49:28,3,6,174,1,1,4,1,30,15,2,2,1,95,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.992,12.056,4,93,BW,NCTL,ND,0.75,0.4,0.45,1,0,4,1,0,0,0,2,0,0,0,2,0.920178247,0.073117797,0.799490786,0.609708807,0.243754189,0.758227931,0.548679372,0.45620732,0.571316208,0.504660991,0.547557388,0.522769454,0.024787934
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:50:11,3,6,175,1,1,4,1,40,15,2,2,2,95,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,28.563,17.485,5,97,BC,NCTL,ND,0.4,0.4,0.45,1,0,3,1,0,0,1,2,0,0,1,1,0.688324995,0.310253419,0.719948228,0.732402711,0.38406244,0.633113944,0.547632746,0.455160466,0.624866437,0.428635525,0.572233445,0.512692345,0.0595411
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:50:51,3,6,176,1,1,4,1,40,30,2,2,1,96,80,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,1,0,1,0,0,0,33.829,23.48,8,94,BW,NCTL,ND,0.75,0.4,0.45,1,0,4,1,0,0,1,2,1,0,1,0,0.776170691,0.21249311,0.710695119,0.723613035,0.249017128,0.76351621,0.545877799,0.453405136,0.541362642,0.530439387,0.546107924,0.525417443,0.020690481
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:51:45,3,7,177,1,1,5,1,0,0,1,1,1,97,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.877,3.844,1,93,BW,NCTL,ND,0.75,0.4,0.45,1,0,3,1,0,0,1,2,1,0,1,0,0.674704461,0.317545585,0.793177664,0.593047141,0.750793799,0.240525844,0.97573632,0.069957406,0.788523328,0.377425461,0.693927587,0.456602498,0.237325089
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:51:59,3,7,178,1,1,5,1,15,0,1,2,2,97,81,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.861,1.365,0,0,BC,CTL,,0.4,0.8,0,0,0,2,1,1,0,2,2,1,0,1,0,0.438072682,0.555991831,0.051070976,0.007687465,0.80998986,0.204603387,0.399345504,0.5766706,0.355673345,0.359425526,0.446935157,0.355161176,0.091773981
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:52:25,3,7,179,1,1,5,1,15,15,1,1,1,98,81,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.645,19.662,5,106,C,NCTL,ND,0.5,0.4,0.45,0,0,3,1,1,0,2,1,1,0,1,0,0.462277667,0.524072791,0.906802013,0.694876153,0.662547635,0.341924644,0.924598506,0.018808432,0.696198136,0.411691937,0.617503353,0.484928777,0.132574576
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:52:56,3,7,180,1,1,5,1,30,15,1,1,2,98,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.835,14.823,2,107,C,CTL,ND,0.5,0.8,0.45,0,0,2,1,1,0,3,1,1,0,1,0,0.292773217,0.711153075,0.941881958,0.657281072,0.737602372,0.264899122,0.911874174,0.006081323,0.736531264,0.301182689,0.592230093,0.415946203,0.17628389
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:53:18,3,7,181,1,1,5,1,30,30,1,1,1,99,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,5.191,1,97,W,CTL,D,0.9,0.8,0.85,0,0,2,0,1,0,3,1,1,0,1,0,0.363559458,0.63797662,0.83258738,0.611824678,0.792278053,0.201557131,0.97648488,0.07070613,0.64932285,0.393308277,0.540850752,0.463993738,0.076857014
2023-wimbledon-2503,Ons Jabeur,Elena Rybakina,1:53:36,3,7,182,1,1,5,1,40,30,1,2,1,100,82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.528,22.326,5,77,B,NCTL,ND,0.65,0.4,0.45,0,0,2,0,1,0,3,0,1,0,1,0,0.290763198,0.712788429,0.720894503,0.477637742,0.710490411,0.276056344,0.386524309,0.563846607,0.394420275,0.57003766,0.544740227,0.508650966,0.036089261
