match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_ace_sum,p2_ace_sum,p1_winner_sum,p2_winner_sum,p1_double_fault_sum,p2_double_fault_sum,p1_unf_err_sum,p2_unf_err_sum,p1_break_pt_won_sum,p2_break_pt_won_sum,p1_break_pt_missed_sum,p2_break_pt_missed_sum,serve_width_score,serve_depth_score,return_depth_score,p1_Psychological_Factor,p2_Psychological_Factor,p1_Physical_Factor,p2_Physical_Factor,p1_skill_factors,p2_skill_factors,p1_server_factors,p2_server_factors,p1_momentum,p2_momentum,p1_momentum_predict_lightGMB,p2_momentum_predict_lightGMB,p1_p2_momentum_predict_lightGMB_cha
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:16:15,3,2,173,1,1,1,0,40,AD,2,1,2,87,86,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.698,14.275,5,128,0,0,0,3,0,1,0,3,0,0,2,0,0.9,0.4,0.45,0.502266456,0.499292688,0.553084432,0.50257769,0.188513152,0.817426322,0.000380905,0.990911041,0.370491057,0.632599792,0.358506074,0.681490555,-0.322984481
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:16:58,3,3,174,1,1,1,1,0,0,1,2,1,88,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.725,30.75,7,92,0,0,1,3,0,1,0,2,0,0,2,0,0.5,0.4,0.45,0.493491176,0.507904705,0.497404443,0.290834043,0.661168637,0.349194259,0.677609667,0.307819651,0.582015694,0.455113594,0.432191079,0.549805556,-0.117614477
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:17:46,3,3,175,1,1,1,1,15,0,1,1,1,89,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,19.121,3,114,0,0,2,2,0,1,0,2,0,0,1,0,0.5,0.4,0.45,0.631578025,0.362374967,0.566461831,0.369209471,0.662172175,0.350197665,0.910834303,0.005601243,0.732533874,0.342802192,0.676420121,0.426376235,0.250043886
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:18:16,3,3,176,1,1,1,1,30,0,1,1,2,89,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.877,32.934,6,127,0,0,2,3,0,1,0,1,0,0,1,0,0.5,0.4,0.85,0.513310804,0.487742736,0.595494592,0.452172852,0.551551017,0.435092323,0.911092307,0.005859246,0.622538911,0.378626283,0.656747538,0.343267803,0.313479735
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:18:53,3,3,177,1,1,1,1,30,15,1,2,2,89,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.725,14.741,4,95,0,0,2,3,0,1,1,1,0,0,0,0,0.75,0.8,0.45,0.48083479,0.521162485,0.437096534,0.367934155,0.821323457,0.175805736,0.63817844,0.268388597,0.613679277,0.244077827,0.54169408,0.29443597,0.24725811
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:19:39,3,3,178,1,1,1,1,30,30,1,2,1,90,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.081,11.092,3,104,0,0,2,2,0,1,1,2,0,0,0,0,0.4,0.4,0.85,0.602927067,0.395794717,0.478341105,0.388407989,0.522173205,0.485013771,0.663212209,0.293422256,0.570901763,0.382667196,0.622249181,0.376352163,0.245897018
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:20:27,3,3,179,1,1,1,1,40,30,1,1,1,91,88,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.905,24.521,1,122,1,0,3,2,0,0,1,1,0,0,0,0,0.9,0.8,0.85,0.602129426,0.393070787,0.642833856,0.338539529,0.786615708,0.2176607,0.973579121,0.068345786,0.822510698,0.25962554,0.702423223,0.357436226,0.344986997
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:22:46,3,4,180,1,1,2,1,0,0,2,2,1,92,88,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.981,13.467,2,108,1,0,3,2,0,0,1,2,0,0,0,0,0.65,0.4,0.45,0.66207902,0.333693238,0.512334542,0.377716149,0.278580924,0.709243743,0.273360991,0.728447908,0.41150152,0.642793096,0.491607907,0.592312495,-0.100704588
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:23:36,3,4,181,1,1,2,1,15,0,2,1,1,93,88,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.698,24.671,6,129,1,0,4,1,0,0,1,2,0,0,0,0,0.75,0.8,0.85,0.778165255,0.216937487,0.557298555,0.510152046,0.269283731,0.719025693,0.002238991,0.992769118,0.296243868,0.534823037,0.333707306,0.543356897,-0.209649591
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:24:21,3,4,182,1,1,2,1,30,0,2,2,2,93,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.258,11.909,3,106,1,0,3,1,0,0,2,2,0,0,0,0,0.65,0.8,0.85,0.664740776,0.329896755,0.434415497,0.452732483,0.314536728,0.684977329,0.27143165,0.726518577,0.431561784,0.530486124,0.403099123,0.539428402,-0.136329279
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:25:30,3,4,183,1,1,2,1,30,15,2,1,1,94,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.132,7.399,2,127,1,0,2,1,0,0,2,3,0,0,0,0,0.75,0.4,0.85,0.680261456,0.321284738,0.527859601,0.509467681,0.341480771,0.655929461,0.006431359,0.996961468,0.257766052,0.615032668,0.234007801,0.611554845,-0.377547044
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:25:59,3,4,184,1,1,2,1,40,15,2,1,1,95,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.215,21.594,6,133,1,0,2,0,0,0,2,3,1,0,0,0,0.5,0.4,0.45,0.754114271,0.243170796,0.567112109,0.530640719,0.341516071,0.653227503,0.006304095,0.996834205,0.320052392,0.532340023,0.379417806,0.557672738,-0.178254932
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:26:45,3,5,185,1,1,3,1,0,0,1,1,1,96,89,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585,0.853,1,130,2,0,3,0,0,0,1,3,1,0,0,0,0.5,0.4,0,0.899745252,0.098018937,0.565610692,0.48677516,0.758858478,0.226932347,0.920925291,0.015692188,0.862979803,0.262026865,0.632079487,0.371196812,0.260882675
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:27:09,3,5,186,1,1,3,1,15,0,1,1,1,97,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,3.696,1,127,2,0,4,0,0,0,1,2,1,0,0,0,0.9,0.8,0.85,0.889305685,0.106630954,0.564940716,0.463999506,0.792175177,0.223219434,0.96805242,0.06281911,0.806114731,0.182803051,0.788608037,0.250488038,0.538119999
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:27:35,3,5,187,1,1,3,1,30,0,1,2,1,98,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.138,27.732,9,103,1,0,3,0,0,0,1,3,1,0,0,0,0.4,0.4,0.45,0.867899973,0.130211528,0.500239027,0.382730429,0.621961744,0.389287928,0.723814952,0.354024733,0.675173015,0.236858065,0.685020319,0.243025556,0.441994763
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:28:59,3,5,189,1,1,3,1,40,15,1,1,1,99,90,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,1.077,1,107,2,0,3,0,1,0,2,2,1,0,0,0,0.9,0.8,0,0.761262704,0.239511226,0.484448978,0.396357086,0.995271504,0.01084888,0.982242299,0.077008927,0.898205496,0.194460937,0.737941628,0.282742497,0.455199131
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:31:03,3,6,190,1,1,4,1,0,0,2,2,1,100,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.965,15.911,4,110,2,0,3,0,1,0,1,3,1,0,0,0,0.5,0.4,0.45,0.880619389,0.11793994,0.490025294,0.426905558,0.347768926,0.659479531,0.276979378,0.73206628,0.517137242,0.466625743,0.534206772,0.43157842,0.102628352
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:32:01,3,6,191,1,1,4,1,15,0,2,1,2,100,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075,0.785,1,121,2,0,3,1,1,0,1,2,1,0,0,0,0.5,0.4,0,0.758702269,0.243307709,0.530324901,0.455300048,0.235728494,0.767392751,0.005184059,0.995714173,0.383653688,0.546475657,0.466136296,0.526283655,-0.060147359
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:32:24,3,6,192,1,1,4,1,15,15,2,2,2,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.072,3.528,1,107,2,0,3,1,1,0,1,2,0,0,0,0,0.9,0.4,0.85,0.742543335,0.255431431,0.479849463,0.401450887,0.28838717,0.721785945,0.27342685,0.728513768,0.511351023,0.463329531,0.4100486,0.464539508,-0.054490908
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:33:01,3,6,193,1,1,4,1,15,30,2,2,1,101,92,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.125,18.237,2,105,1,0,2,1,1,0,1,2,0,0,0,0,0.75,0.4,0.85,0.655363716,0.338389553,0.500521344,0.367281222,0.335482297,0.649931781,0.271506992,0.726593918,0.332486131,0.51185269,0.417756466,0.473190985,-0.055434519
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:34:04,3,6,194,1,1,4,1,30,30,2,2,2,101,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.346,8.608,3,111,1,0,1,2,1,0,1,2,0,0,0,0,0.4,0.4,0.45,0.546368829,0.455145304,0.504082803,0.41477443,0.387653634,0.620063588,0.275004521,0.730091432,0.341973286,0.645296876,0.376594861,0.61953628,-0.242941419
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:34:46,3,6,195,1,1,4,1,30,40,2,1,2,101,94,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.882,6.858,1,132,1,0,1,2,1,0,1,1,0,0,0,0,0.9,0.4,0.45,0.483335417,0.514522853,0.541662339,0.528975543,0.189487392,0.818400432,0.004334253,0.994864371,0.251053384,0.789152599,0.301263308,0.665453207,-0.364189899
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:35:22,3,7,196,1,1,4,2,0,0,1,1,1,102,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.652,5.284,1,107,1,0,2,2,0,0,0,1,0,0,0,0,0.9,0.4,0.45,0.614042555,0.381642581,0.49357699,0.386248132,0.810935641,0.181759954,0.973439386,0.068206052,0.824566177,0.237222409,0.66470822,0.380748896,0.283959324
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:35:46,3,7,197,1,1,4,2,15,0,1,1,1,103,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.487,15.647,3,117,0,0,1,2,0,0,0,1,0,0,0,0,0.9,0.8,0.45,0.532287179,0.464600704,0.538556042,0.423631785,0.887966631,0.123497033,0.982339934,0.077106561,0.845332429,0.181290393,0.733407339,0.217022404,0.516384935
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:36:15,3,7,198,1,1,4,2,30,0,1,2,1,104,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.958,15.843,3,90,0,0,1,2,0,0,0,1,0,0,0,0,0.4,0.4,0.45,0.537045231,0.464600704,0.435233705,0.326398984,0.618736,0.38606261,0.644816434,0.275026561,0.613325696,0.28507872,0.634526316,0.265264336,0.36926198
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:36:54,3,7,199,1,1,4,2,40,0,1,1,1,105,94,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0.859,1,109,1,0,2,1,0,0,0,1,0,0,0,0,0.9,0.8,0,0.678716147,0.315652361,0.490142562,0.405730061,0.997855786,0.013432821,0.985765153,0.080531765,0.765673177,0.194721128,0.743388229,0.323271496,0.420116733
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:38:49,3,8,200,1,1,5,2,0,0,2,1,2,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.718,4.45,1,126,1,0,2,1,0,0,0,1,0,0,0,0,0.5,0.4,0.85,0.683991023,0.315652361,0.536750236,0.487380265,0.447062439,0.563258726,0.004738565,0.995268682,0.477585644,0.607978414,0.536052753,0.510358017,0.025694736
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:39:09,3,8,201,1,1,5,2,0,15,2,1,1,106,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.631,6.643,2,116,1,0,2,1,0,0,0,2,0,0,0,0,0.4,0.4,0.45,0.745121636,0.256274813,0.511686388,0.441147638,0.378871246,0.611282362,0.00524196,0.995772075,0.400534448,0.562205781,0.388783688,0.522142894,-0.133359206
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:39:39,3,8,202,1,1,5,2,15,15,2,1,2,106,96,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,70.044,52.444,9,116,1,0,2,0,0,0,0,2,0,0,0,0,0.75,0.4,0.45,0.804116604,0.190284593,0.434388317,0.557567517,0.242316355,0.752279346,0.000980164,0.991510297,0.367093219,0.603929267,0.395621587,0.499859058,-0.104237471
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:40:34,3,8,203,1,1,5,2,15,30,2,1,1,107,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.94,42.683,10,127,1,0,3,0,0,0,0,2,0,0,0,0,0.75,0.4,0.45,0.857591077,0.139519062,0.579265605,0.487754442,0.250555293,0.760517194,0.003616756,0.994146878,0.322804358,0.592431632,0.32649007,0.616496161,-0.290006091
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:41:28,3,8,204,1,1,5,2,30,30,2,1,1,108,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.835,17.538,4,114,1,0,2,0,0,0,0,3,0,0,0,0,0.75,0.4,0.85,0.863000454,0.130907044,0.490820942,0.457381245,0.343547268,0.657995685,0.005647087,0.9961772,0.439553835,0.575652336,0.347509677,0.599070455,-0.251560778
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:42:07,3,8,205,1,1,5,2,40,30,2,1,2,108,97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.729,0.772,1,127,1,1,2,1,0,0,0,3,0,0,1,0,0.9,0.8,0,0.739332759,0.258705118,0.553596562,0.476562759,0.015213591,0.999372237,0.002374783,0.99290491,0.267148498,0.739291399,0.239716997,0.628685134,-0.388968137
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:42:35,3,8,206,1,1,5,2,40,40,2,1,2,108,98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.617,0.719,1,114,1,2,2,2,0,0,0,2,0,0,1,0,0.9,0.8,0,0.579145513,0.417106753,0.501811916,0.432002711,0.007809994,0.99196962,0.000912888,0.991443021,0.245506861,0.724985413,0.368763617,0.715245679,-0.346482062
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:43:02,3,8,207,1,1,5,2,40,AD,2,1,2,108,99,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136,0.73,1,124,0,3,1,3,0,0,0,2,0,0,1,0,0.5,0.4,0,0.397208498,0.599088962,0.54021974,0.467859491,0.230436693,0.76210165,0.002311336,0.992841463,0.332625247,0.646841495,0.417397543,0.65619557,-0.238798027
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:43:47,3,9,208,1,1,5,3,0,0,1,2,1,109,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.308,36.062,1,97,0,3,1,3,0,0,0,2,0,0,1,0,0.5,0.8,0.45,0.39780025,0.599088962,0.631326922,0.155302803,0.725022517,0.277755972,0.723017477,0.353227262,0.598572052,0.304056713,0.514293537,0.427979661,0.086313876
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:44:30,3,9,209,1,1,5,3,15,0,1,1,1,110,99,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.63,22.045,3,109,0,3,2,3,0,0,0,1,0,0,1,0,0.5,0.4,0,0.388863052,0.607700979,0.556135605,0.341449354,0.772659247,0.240731291,0.92500981,0.019776688,0.775156945,0.200591455,0.749019456,0.266993327,0.482026129
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:45:05,3,9,210,1,1,5,3,30,0,1,2,1,111,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.239,3.606,1,95,0,3,2,3,0,0,0,2,0,0,1,0,0.4,0.4,0.85,0.45351695,0.548323431,0.436851278,0.354999351,0.516341658,0.479182996,0.702286746,0.332496622,0.548142628,0.400028427,0.587031811,0.418183938,0.168847873
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:45:58,3,9,211,1,1,5,3,40,0,1,1,2,111,100,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.358,15.575,2,112,0,3,1,3,0,0,1,2,0,0,1,0,0.5,0.4,0.45,0.340362722,0.661282699,0.549821777,0.367557189,0.656468072,0.344494317,0.990737739,0.085504329,0.588110053,0.321059998,0.634851629,0.339147474,0.295704155
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:46:29,3,9,212,1,1,5,3,40,15,1,1,1,112,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.526,13.833,1,128,0,3,1,3,0,0,1,1,0,0,1,0,0.5,0.4,0.85,0.277807403,0.720660248,0.573996739,0.461809487,0.560740844,0.444280935,0.994761521,0.089528093,0.66236438,0.497955195,0.64835392,0.512144376,0.136209544
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:49:17,4,1,213,2,1,0,0,0,0,2,2,1,113,100,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,32.923,14.93,4,110,0,2,1,2,0,0,1,2,0,0,0,0,0.75,0.8,0.45,0.46327478,0.533484625,0.392199269,0.535244456,0.182908899,0.828163469,0.272187243,0.727274166,0.296400017,0.750662578,0.40581979,0.731190398,-0.325370608
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:50:03,4,1,214,2,1,0,0,15,0,2,2,2,113,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.843,16.987,3,98,0,1,1,1,0,0,1,2,0,0,0,0,0.75,0.4,0.85,0.562665427,0.434460539,0.459272886,0.362490113,0.344949091,0.659397323,0.268820923,0.72390786,0.486214896,0.543471785,0.459271181,0.570643676,-0.111372495
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:50:48,4,1,215,2,1,0,0,15,15,2,1,2,113,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.902,6.893,1,109,0,0,1,0,0,0,1,2,0,0,0,0,0.9,0.8,0,0.659079343,0.335436452,0.478729477,0.418369654,0.004368043,0.988528124,0.008273834,0.998803935,0.156281675,0.751049056,0.280714843,0.687034529,-0.406319686
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:51:12,4,1,216,2,1,0,0,15,30,2,1,2,113,103,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.188,8.153,1,128,0,0,1,0,0,0,1,2,0,0,0,0,0.9,0.8,0.85,0.664943214,0.335436452,0.564475558,0.472353862,0.213654138,0.78234652,0.005082957,0.995613071,0.345892161,0.655707736,0.356494244,0.638633135,-0.282138891
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:51:40,4,1,217,2,1,0,0,15,40,2,1,2,113,104,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.203,0.911,1,129,0,0,0,1,0,0,1,2,0,0,0,0,0.5,0.4,0,0.547154625,0.452192203,0.558655641,0.486638427,0.230058292,0.761723299,0.000994734,0.991524867,0.312794319,0.646648239,0.39575033,0.634726533,-0.238976203
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:52:35,4,2,218,2,1,0,1,0,0,1,1,1,114,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.195,30.651,7,121,0,0,0,1,0,0,1,1,0,0,0,0,0.5,0.4,0.45,0.485757097,0.511569752,0.584289206,0.421949302,0.661397849,0.349423441,0.911832097,0.006599033,0.624673775,0.280213932,0.632964215,0.362934888,0.270029327
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:54:03,4,2,220,2,1,0,1,15,15,1,1,2,114,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.946,29.134,2,126,0,0,0,1,1,0,2,1,0,0,0,0,0.4,0.8,0.45,0.40105234,0.593684493,0.657416257,0.35814901,0.677065051,0.309100224,0.916847507,0.011614421,0.732851559,0.292247268,0.746130323,0.291714216,0.454416107
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:54:43,4,2,221,2,1,0,1,15,30,1,1,1,115,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.202,7.353,1,117,0,0,0,1,1,0,2,0,0,0,0,0,0.5,0.4,0.45,0.344143382,0.653062041,0.538745864,0.414617286,0.655611214,0.343637571,0.989396924,0.08416352,0.637341975,0.393127186,0.631221506,0.348761852,0.282459654
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:55:53,4,2,223,2,1,0,1,30,40,1,2,2,115,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40.04,44.105,10,93,0,0,0,1,2,0,3,0,0,1,0,0,0.75,0.4,0.45,0.253543226,0.745470929,0.485722502,0.324817011,0.756732746,0.246507291,0.708557253,0.338767101,0.614579724,0.311682256,0.590630637,0.354088546,0.236542091
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:57:09,4,3,224,2,1,0,2,0,0,2,1,2,115,109,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.329,13.638,3,124,0,0,0,1,2,0,3,0,0,1,0,0,0.4,0.4,0,0.248590573,0.745470929,0.539288564,0.477695013,0.279136087,0.731499227,0.000657757,0.991187892,0.32271606,0.723207742,0.504692574,0.534358169,-0.029665595
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:57:46,4,3,225,2,1,0,2,0,15,2,2,1,116,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.648,6.862,2,113,0,0,0,0,2,0,3,0,0,1,0,0,0.5,0.4,0.45,0.317177237,0.679480709,0.5084792,0.421181855,0.339218937,0.650930673,0.274511293,0.729598205,0.372860851,0.60357567,0.339387272,0.655372829,-0.315985557
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:58:32,4,3,226,2,1,0,2,15,15,2,1,2,116,110,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.285,13.035,3,112,0,0,0,0,2,0,3,0,0,1,0,0,0.9,0.4,0.45,0.320135086,0.679480709,0.474885888,0.454948202,0.187696049,0.816609327,0.001769909,0.992300038,0.31537927,0.806058004,0.313574697,0.689776507,-0.37620181
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:59:15,4,3,227,2,1,0,2,15,30,2,1,2,116,111,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.033,14.679,3,129,0,0,0,1,1,0,2,0,0,1,0,0,0.65,0.4,0.45,0.337451637,0.663356189,0.565410757,0.487961649,0.285635226,0.716297112,0.007490283,0.998020388,0.190157776,0.817808571,0.259992483,0.665107216,-0.405114733
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:59:48,4,3,228,2,1,0,2,15,40,2,1,1,117,111,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,51.154,40.057,8,113,0,0,1,1,1,0,1,0,0,1,0,0,0.9,0.8,0.85,0.44678365,0.55039692,0.458760677,0.502656212,0.221034536,0.789725942,0.003008649,0.993538773,0.291549784,0.657421921,0.248673496,0.633782275,-0.385108779
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:00:40,4,3,229,2,1,0,2,30,40,2,2,1,118,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.839,42.274,10,108,0,0,1,1,1,0,1,1,0,1,0,0,0.5,0.4,0.85,0.503470119,0.491019372,0.54065682,0.381567328,0.445817578,0.56201403,0.268845125,0.723932063,0.480336336,0.607200249,0.442492896,0.600223341,-0.157730445
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:01:47,4,3,230,2,1,0,2,40,40,2,1,1,119,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.348,25.995,4,117,0,0,1,1,0,0,0,1,0,1,0,0,0.75,0.4,0.85,0.586238517,0.408904631,0.552023921,0.41311872,0.33848041,0.652929497,0.001255636,0.991785767,0.422319354,0.541571337,0.422295212,0.556917407,-0.134622195
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:02:25,4,3,231,2,1,0,2,AD,40,2,1,2,119,112,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,20.832,18.923,5,131,0,0,1,2,0,0,0,1,0,0,1,0,0.9,0.8,0,0.507437132,0.493374691,0.567916366,0.509669473,0.009416102,0.993575515,0.001688503,0.992218633,0.236485998,0.781499687,0.334759555,0.637359505,-0.30259995
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:03:27,4,3,232,2,1,0,2,40,40,2,1,2,119,113,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.666,20.844,3,127,0,0,1,2,0,0,0,1,0,0,1,0,0.5,0.4,0.45,0.502855183,0.493374691,0.575251577,0.461384866,0.350960972,0.662671155,0.007868452,0.998398555,0.322166457,0.6629071,0.431236685,0.652288297,-0.221051612
